PRODUCTIONLINE,,TIME,,SKU,,ASSET,,ERROR_CODE,,FAULTS,,YIELD,,LOCATION1,,LOCATION2
a001,,2019-10-01T09:02:52,,100086,,0xa00020,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T15:57:26,,100071,,0xa00037,,0,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T04:51:24,,100030,,0xa00001,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T01:26:53,,100052,,0xa00022,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T22:54:14,,100080,,0xa00007,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T16:46:56,,100008,,0xa00015,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T11:55:04,,100093,,0xa00001,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T20:48:44,,100015,,0xa00031,,1,,TRUE,,4,,Baltimore,,MD
a001,,2019-10-01T13:17:21,,100031,,0xa00039,,0,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T08:25:32,,100075,,0xa00024,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T18:52:35,,100083,,0xa00036,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T09:04:35,,100050,,0xa00029,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T13:04:54,,100021,,0xa00026,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T09:45:18,,100053,,0xa00026,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T09:57:24,,100055,,0xa00001,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T14:17:53,,100100,,0xa00021,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T12:34:44,,100028,,0xa00015,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T22:33:36,,100054,,0xa00007,,0,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T06:23:04,,100063,,0xa00029,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T12:26:10,,100034,,0xa00008,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T22:31:44,,100077,,0xa00026,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T15:04:24,,100007,,0xa00019,,1,,TRUE,,9,,Baltimore,,MD
a001,,2019-10-01T22:10:14,,100020,,0xa00034,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T12:37:24,,100012,,0xa00010,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T23:44:37,,100021,,0xa00035,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T22:15:42,,100020,,0xa00006,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T07:21:27,,100047,,0xa00036,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T07:43:30,,100091,,0xa00029,,0,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T03:18:22,,100006,,0xa00033,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T01:22:09,,100070,,0xa00038,,1,,TRUE,,7,,Baltimore,,MD
a001,,2019-10-01T07:56:45,,100001,,0xa00002,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T07:08:58,,100076,,0xa00014,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T08:48:13,,100096,,0xa00017,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T20:42:56,,100090,,0xa00010,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T13:44:09,,100026,,0xa00028,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T23:59:55,,100030,,0xa00017,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T23:13:40,,100056,,0xa00017,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T01:27:59,,100068,,0xa00034,,1,,TRUE,,1,,New York City,,NY
a001,,2019-10-01T18:39:07,,100018,,0xa00021,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T12:55:25,,100032,,0xa00033,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T02:50:02,,100019,,0xa00015,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T16:27:53,,100010,,0xa00017,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T20:48:08,,100047,,0xa00013,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T05:11:39,,100088,,0xa00022,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T12:21:35,,100048,,0xa00016,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T14:22:36,,100058,,0xa00006,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T22:10:57,,100072,,0xa00009,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T04:15:41,,100066,,0xa00011,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T12:48:22,,100016,,0xa00039,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T23:36:26,,100095,,0xa00004,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T22:21:49,,100055,,0xa00031,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T23:46:00,,100029,,0xa00001,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T03:17:04,,100038,,0xa00018,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T05:46:29,,100030,,0xa00027,,1,,TRUE,,9,,Baltimore,,MD
a001,,2019-10-01T18:32:17,,100010,,0xa00009,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T10:29:13,,100039,,0xa00039,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T15:08:45,,100091,,0xa00023,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T10:53:44,,100022,,0xa00022,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T17:05:47,,100040,,0xa00024,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T11:50:03,,100028,,0xa00005,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T00:16:48,,100051,,0xa00034,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T23:18:26,,100010,,0xa00007,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T09:35:04,,100043,,0xa00014,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T19:59:33,,100017,,0xa00030,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T07:33:57,,100029,,0xa00007,,0,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T21:41:56,,100097,,0xa00034,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T19:17:11,,100084,,0xa00037,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T08:48:09,,100063,,0xa00026,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T07:42:48,,100028,,0xa00038,,0,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T02:47:53,,100070,,0xa00010,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T23:55:37,,100036,,0xa00014,,0,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T23:47:35,,100042,,0xa00034,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T15:44:51,,100054,,0xa00026,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T12:43:06,,100025,,0xa00032,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T13:17:33,,100096,,0xa00035,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T23:40:15,,100073,,0xa00013,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T15:03:17,,100045,,0xa00006,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T16:51:52,,100013,,0xa00032,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T08:52:30,,100001,,0xa00014,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T15:20:40,,100045,,0xa00013,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T19:48:55,,100079,,0xa00006,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T03:59:50,,100010,,0xa00005,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T13:08:09,,100004,,0xa00029,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T05:26:36,,100026,,0xa00009,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T22:24:14,,100048,,0xa00034,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T18:18:36,,100052,,0xa00034,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T07:21:34,,100028,,0xa00031,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T00:00:47,,100089,,0xa00013,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T18:03:34,,100061,,0xa00036,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T02:42:53,,100024,,0xa00006,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T15:09:16,,100078,,0xa00018,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T16:19:58,,100074,,0xa00025,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T08:41:12,,100043,,0xa00004,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T12:27:40,,100021,,0xa00017,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T21:05:53,,100060,,0xa00002,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T17:24:10,,100039,,0xa00010,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T00:04:52,,100100,,0xa00003,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T09:35:00,,100017,,0xa00036,,0,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T08:59:25,,100035,,0xa00037,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T18:00:31,,100082,,0xa00008,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T14:11:30,,100082,,0xa00019,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T20:42:11,,100050,,0xa00004,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T23:53:07,,100100,,0xa00038,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T00:43:24,,100056,,0xa00009,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T01:01:59,,100090,,0xa00014,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T17:41:36,,100070,,0xa00037,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T17:14:26,,100023,,0xa00038,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T20:29:26,,100010,,0xa00006,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T16:36:11,,100061,,0xa00030,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T15:56:35,,100072,,0xa00020,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T01:18:28,,100042,,0xa00035,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T18:29:38,,100094,,0xa00025,,0,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T00:31:10,,100094,,0xa00019,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T12:49:25,,100006,,0xa00001,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T01:35:08,,100047,,0xa00031,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T09:26:05,,100090,,0xa00014,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T09:18:00,,100097,,0xa00038,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T22:45:47,,100086,,0xa00011,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T21:16:30,,100084,,0xa00029,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T09:38:44,,100080,,0xa00003,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T14:30:36,,100048,,0xa00003,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T15:38:23,,100021,,0xa00018,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T15:19:16,,100036,,0xa00020,,0,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T15:11:16,,100009,,0xa00026,,0,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T18:34:37,,100075,,0xa00003,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T08:56:58,,100004,,0xa00037,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T03:57:08,,100021,,0xa00021,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T04:41:31,,100028,,0xa00027,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T13:58:53,,100044,,0xa00007,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T05:10:53,,100053,,0xa00037,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T09:24:20,,100004,,0xa00011,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T16:07:02,,100018,,0xa00025,,0,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T14:33:49,,100019,,0xa00030,,0,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T13:56:26,,100096,,0xa00019,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T08:01:00,,100001,,0xa00001,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T19:38:22,,100084,,0xa00004,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T05:58:00,,100071,,0xa00007,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T18:55:32,,100074,,0xa00025,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T18:21:12,,100019,,0xa00025,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T17:44:34,,100019,,0xa00029,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T04:14:32,,100023,,0xa00019,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T00:19:28,,100037,,0xa00017,,1,,TRUE,,7,,Baltimore,,MD
a001,,2019-10-01T18:24:26,,100098,,0xa00039,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T23:09:37,,100078,,0xa00027,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T16:37:55,,100030,,0xa00029,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T16:50:07,,100046,,0xa00035,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T16:58:28,,100061,,0xa00037,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T11:38:38,,100081,,0xa00028,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T16:25:24,,100062,,0xa00025,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T06:50:00,,100003,,0xa00013,,0,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T22:37:26,,100014,,0xa00008,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T18:36:51,,100019,,0xa00005,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T11:48:57,,100069,,0xa00024,,0,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T22:44:38,,100047,,0xa00007,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T02:16:03,,100073,,0xa00013,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T19:22:19,,100088,,0xa00034,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T21:36:01,,100037,,0xa00030,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T03:24:00,,100076,,0xa00027,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T02:40:18,,100021,,0xa00029,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T12:27:09,,100066,,0xa00022,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T18:13:45,,100070,,0xa00001,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T03:58:53,,100010,,0xa00004,,0,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T10:48:21,,100029,,0xa00009,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T12:35:11,,100004,,0xa00024,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T20:01:43,,100100,,0xa00034,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T10:09:33,,100018,,0xa00021,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T18:00:42,,100082,,0xa00009,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T09:28:32,,100019,,0xa00006,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T17:20:31,,100024,,0xa00033,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T09:37:42,,100039,,0xa00007,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T15:26:30,,100007,,0xa00035,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T07:01:42,,100045,,0xa00022,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T03:09:13,,100044,,0xa00022,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T17:11:11,,100077,,0xa00034,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T14:28:41,,100015,,0xa00024,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T05:36:49,,100038,,0xa00023,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T14:15:41,,100076,,0xa00021,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T03:09:40,,100009,,0xa00008,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T13:22:55,,100066,,0xa00014,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T04:07:18,,100070,,0xa00029,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T18:24:11,,100056,,0xa00006,,1,,TRUE,,9,,New York City,,NY
a001,,2019-10-01T22:07:12,,100012,,0xa00012,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T14:55:07,,100050,,0xa00001,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T08:01:29,,100051,,0xa00029,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T17:15:10,,100019,,0xa00004,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T10:20:08,,100047,,0xa00035,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T17:48:48,,100034,,0xa00001,,0,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T18:11:40,,100036,,0xa00038,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T10:27:59,,100031,,0xa00004,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T17:14:17,,100045,,0xa00009,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T07:32:28,,100021,,0xa00024,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T19:26:30,,100079,,0xa00035,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T08:52:36,,100032,,0xa00036,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T18:02:28,,100001,,0xa00036,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T16:38:40,,100025,,0xa00017,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T18:40:22,,100037,,0xa00031,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T20:36:54,,100038,,0xa00015,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T20:26:01,,100039,,0xa00031,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T19:51:18,,100098,,0xa00003,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T23:59:37,,100094,,0xa00038,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T18:29:22,,100099,,0xa00016,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T16:56:05,,100090,,0xa00022,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T09:27:06,,100046,,0xa00037,,0,,TRUE,,5,,Chicago,,IL
a001,,2019-10-01T04:07:03,,100005,,0xa00034,,0,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T07:46:08,,100043,,0xa00005,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T20:14:58,,100038,,0xa00036,,0,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T09:10:23,,100016,,0xa00014,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T11:38:52,,100088,,0xa00012,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T19:12:02,,100039,,0xa00002,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T13:04:33,,100024,,0xa00015,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T16:29:22,,100053,,0xa00008,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T10:46:43,,100027,,0xa00022,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T08:56:32,,100099,,0xa00006,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T18:39:45,,100043,,0xa00030,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T22:28:50,,100023,,0xa00006,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T01:05:36,,100026,,0xa00028,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T09:19:48,,100013,,0xa00030,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T09:11:57,,100030,,0xa00004,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T16:05:01,,100001,,0xa00009,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T08:54:35,,100087,,0xa00031,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T01:43:14,,100048,,0xa00011,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T17:18:56,,100073,,0xa00003,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T00:23:57,,100031,,0xa00017,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T21:52:28,,100072,,0xa00013,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T11:26:56,,100073,,0xa00003,,0,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T06:59:19,,100011,,0xa00028,,0,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T20:11:53,,100064,,0xa00013,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T12:00:41,,100075,,0xa00038,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T20:37:31,,100006,,0xa00028,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T15:13:45,,100071,,0xa00036,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T06:34:15,,100060,,0xa00007,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T12:50:05,,100047,,0xa00022,,0,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T15:51:56,,100030,,0xa00031,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T09:19:30,,100063,,0xa00026,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T19:25:28,,100090,,0xa00019,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T02:08:44,,100065,,0xa00007,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T12:08:04,,100049,,0xa00031,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T21:08:40,,100012,,0xa00018,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T06:59:34,,100031,,0xa00003,,1,,TRUE,,6,,New York City,,NY
a001,,2019-10-01T20:15:09,,100081,,0xa00006,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T23:57:05,,100038,,0xa00015,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T12:17:26,,100019,,0xa00039,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T14:05:53,,100096,,0xa00032,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T02:14:32,,100036,,0xa00011,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T11:17:01,,100098,,0xa00036,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T23:24:42,,100027,,0xa00024,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T03:54:21,,100033,,0xa00024,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T10:03:07,,100044,,0xa00039,,1,,TRUE,,9,,Baltimore,,MD
a001,,2019-10-01T08:24:04,,100012,,0xa00037,,0,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T07:52:10,,100061,,0xa00028,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T07:19:55,,100036,,0xa00019,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T16:49:31,,100063,,0xa00001,,0,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T02:23:04,,100087,,0xa00039,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T22:23:21,,100100,,0xa00021,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T05:48:20,,100059,,0xa00017,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T20:47:09,,100081,,0xa00014,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T09:11:41,,100038,,0xa00024,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T21:08:10,,100017,,0xa00017,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T05:02:12,,100031,,0xa00037,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T00:41:49,,100021,,0xa00006,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T02:49:03,,100022,,0xa00024,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T21:20:49,,100076,,0xa00027,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T03:30:29,,100085,,0xa00014,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T08:31:06,,100021,,0xa00031,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T09:43:35,,100085,,0xa00016,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T01:38:43,,100017,,0xa00030,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T20:56:58,,100055,,0xa00013,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T11:28:07,,100031,,0xa00030,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T10:44:25,,100003,,0xa00039,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T05:05:24,,100063,,0xa00007,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T01:05:42,,100095,,0xa00020,,0,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T20:13:04,,100003,,0xa00008,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T12:21:34,,100099,,0xa00029,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T00:05:45,,100050,,0xa00022,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T15:42:53,,100014,,0xa00004,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T22:51:44,,100045,,0xa00029,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T23:15:35,,100046,,0xa00025,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T13:47:08,,100029,,0xa00036,,1,,FALSE,,5,,New York City,,NY
