SENSORUUID,PRODUCTION_NODE,PRODUCT,MEASURE
0xa00001tm_,0xa00001,2019-10-01T02:18:57,80.98774016
0xa00012tm_,0xa00012,2019-10-01T05:14:26,81.03485993
0xa00008tm_,0xa00008,2019-10-01T03:57:21,80.88070642
0xa00024tm_,0xa00024,2019-10-01T15:30:32,82.67475793
0xa00021tm_,0xa00021,2019-10-01T05:46:48,82
0xa00035tm_,0xa00035,2019-10-01T13:26:00,82.79956973
0xa00036tm_,0xa00036,2019-10-01T04:43:29,82.35834579
0xa00030tm_,0xa00030,2019-10-01T17:28:41,83.89326192
0xa00028tm_,0xa00028,2019-10-01T02:41:11,82.34994078
0xa00033tm_,0xa00033,2019-10-01T22:45:08,83.21631874
0xa00037tm_,0xa00037,2019-10-01T01:48:37,85.22777071
0xa00025tm_,0xa00025,2019-10-01T14:06:06,82.89403347
0xa00021tm_,0xa00021,2019-10-01T15:12:50,82
0xa00006tm_,0xa00006,2019-10-01T15:54:35,80.19596699
0xa00010tm_,0xa00010,2019-10-01T13:45:49,80.57893721
0xa00006tm_,0xa00006,2019-10-01T12:41:14,81.82075872
0xa00020tm_,0xa00020,2019-10-01T04:52:51,82
0xa00012tm_,0xa00012,2019-10-01T10:54:31,80.80478341
0xa00009tm_,0xa00009,2019-10-01T04:37:12,80.78773193
0xa00007tm_,0xa00007,2019-10-01T11:01:51,79.79584878
0xa00028tm_,0xa00028,2019-10-01T23:23:07,83.47097328
0xa00031tm_,0xa00031,2019-10-01T04:34:46,82.0414103
0xa00026tm_,0xa00026,2019-10-01T18:22:01,82.40902733
0xa00031tm_,0xa00031,2019-10-01T01:57:47,82.94276054
0xa00014tm_,0xa00014,2019-10-01T18:46:13,81.19536538
0xa00014tm_,0xa00014,2019-10-01T14:37:02,81.2510806
0xa00038tm_,0xa00038,2019-10-01T20:28:16,84.03530475
0xa00025tm_,0xa00025,2019-10-01T06:56:26,82.48866144
0xa00039tm_,0xa00039,2019-10-01T18:44:07,83.64040419
0xa00010tm_,0xa00010,2019-10-01T01:35:49,81.8265694
0xa00025tm_,0xa00025,2019-10-01T07:55:32,82.01580911
0xa00031tm_,0xa00031,2019-10-01T13:01:10,82.55756394
0xa00025tm_,0xa00025,2019-10-01T15:27:55,82.83791121
0xa00002tm_,0xa00002,2019-10-01T06:07:42,79.48810971
0xa00024tm_,0xa00024,2019-10-01T01:03:31,82.35524767
0xa00036tm_,0xa00036,2019-10-01T10:37:55,83.71075012
0xa00019tm_,0xa00019,2019-10-01T10:57:10,81.60811677
0xa00029tm_,0xa00029,2019-10-01T08:58:31,82.22118884
0xa00026tm_,0xa00026,2019-10-01T19:49:45,82.57638411
0xa00028tm_,0xa00028,2019-10-01T15:37:18,83.81004715
0xa00022tm_,0xa00022,2019-10-01T14:37:29,82
0xa00035tm_,0xa00035,2019-10-01T06:40:36,84.80600216
0xa00023tm_,0xa00023,2019-10-01T05:45:56,82
0xa00004tm_,0xa00004,2019-10-01T20:58:57,78.08132927
0xa00020tm_,0xa00020,2019-10-01T23:17:22,82
0xa00023tm_,0xa00023,2019-10-01T07:44:07,82
0xa00010tm_,0xa00010,2019-10-01T19:40:10,79.98738407
0xa00024tm_,0xa00024,2019-10-01T01:47:00,82.68312376
0xa00012tm_,0xa00012,2019-10-01T14:00:34,80.43821309
0xa00017tm_,0xa00017,2019-10-01T02:58:01,81.50312746
0xa00039tm_,0xa00039,2019-10-01T09:05:37,84.57216172
0xa00029tm_,0xa00029,2019-10-01T00:38:41,82.50027631
0xa00036tm_,0xa00036,2019-10-01T21:45:59,82.85546325
0xa00038tm_,0xa00038,2019-10-01T12:18:46,83.54770459
0xa00020tm_,0xa00020,2019-10-01T09:11:59,82
0xa00016tm_,0xa00016,2019-10-01T15:48:23,81.40348505
0xa00004tm_,0xa00004,2019-10-01T12:34:48,78.29727244
0xa00007tm_,0xa00007,2019-10-01T22:13:16,81.71619002
0xa00034tm_,0xa00034,2019-10-01T08:28:32,84.81386507
0xa00016tm_,0xa00016,2019-10-01T17:13:52,81.59811636
0xa00019tm_,0xa00019,2019-10-01T17:19:59,81.31920329
0xa00031tm_,0xa00031,2019-10-01T02:59:28,82.53380073
0xa00015tm_,0xa00015,2019-10-01T00:16:48,81.42937169
0xa00030tm_,0xa00030,2019-10-01T21:16:34,82.23144361
0xa00023tm_,0xa00023,2019-10-01T14:47:29,82
0xa00034tm_,0xa00034,2019-10-01T03:35:36,84.73496382
0xa00033tm_,0xa00033,2019-10-01T15:16:52,82.78557344
0xa00025tm_,0xa00025,2019-10-01T21:16:50,82.74486792
0xa00012tm_,0xa00012,2019-10-01T05:17:13,80.17373452
0xa00011tm_,0xa00011,2019-10-01T01:24:50,81.20456527
0xa00014tm_,0xa00014,2019-10-01T14:10:53,80.13529864
0xa00016tm_,0xa00016,2019-10-01T00:57:46,81.51806282
0xa00012tm_,0xa00012,2019-10-01T09:11:42,81.02133099
0xa00030tm_,0xa00030,2019-10-01T16:26:59,82.23779166
0xa00006tm_,0xa00006,2019-10-01T16:55:00,80.80352188
0xa00037tm_,0xa00037,2019-10-01T16:21:55,85.29420537
0xa00016tm_,0xa00016,2019-10-01T01:00:18,81.77659012
0xa00034tm_,0xa00034,2019-10-01T00:54:23,84.2196936
0xa00007tm_,0xa00007,2019-10-01T11:22:04,80.31973159
0xa00010tm_,0xa00010,2019-10-01T00:12:29,79.91614872
0xa00017tm_,0xa00017,2019-10-01T05:45:40,81.81583361
0xa00027tm_,0xa00027,2019-10-01T12:06:26,82.30885818
0xa00020tm_,0xa00020,2019-10-01T09:38:33,82
0xa00034tm_,0xa00034,2019-10-01T03:28:42,83.52265524
0xa00003tm_,0xa00003,2019-10-01T16:28:56,80.83592933
0xa00030tm_,0xa00030,2019-10-01T08:56:58,82.93962341
0xa00026tm_,0xa00026,2019-10-01T20:21:02,82.0652296
0xa00034tm_,0xa00034,2019-10-01T00:06:36,84.12600432
0xa00014tm_,0xa00014,2019-10-01T02:45:39,80.99196117
0xa00015tm_,0xa00015,2019-10-01T19:54:32,81.68844214
0xa00030tm_,0xa00030,2019-10-01T00:33:23,82.48203235
0xa00007tm_,0xa00007,2019-10-01T11:43:42,78.18937604
0xa00007tm_,0xa00007,2019-10-01T08:15:28,80.19297479
0xa00017tm_,0xa00017,2019-10-01T23:50:35,81.07495951
0xa00010tm_,0xa00010,2019-10-01T05:57:39,79.24899717
0xa00030tm_,0xa00030,2019-10-01T20:21:45,83.77262497
0xa00019tm_,0xa00019,2019-10-01T15:09:39,81.33210099
0xa00019tm_,0xa00019,2019-10-01T15:44:03,81.0899161
0xa00037tm_,0xa00037,2019-10-01T00:09:48,83.79811344
0xa00018tm_,0xa00018,2019-10-01T12:53:57,81.23153998
0xa00012tm_,0xa00012,2019-10-01T03:48:20,80.81875023
0xa00016tm_,0xa00016,2019-10-01T19:25:35,81.6845496
0xa00014tm_,0xa00014,2019-10-01T15:31:40,80.85933021
0xa00019tm_,0xa00019,2019-10-01T09:01:49,81.21595671
0xa00010tm_,0xa00010,2019-10-01T05:13:55,80.3965557
0xa00017tm_,0xa00017,2019-10-01T10:22:11,81.28594669
0xa00036tm_,0xa00036,2019-10-01T13:44:07,83.74932241
0xa00011tm_,0xa00011,2019-10-01T23:26:23,79.92359417
0xa00018tm_,0xa00018,2019-10-01T01:53:15,81.07566349
0xa00016tm_,0xa00016,2019-10-01T15:07:44,81.32605821
0xa00024tm_,0xa00024,2019-10-01T10:22:05,82.54180351
0xa00010tm_,0xa00010,2019-10-01T11:03:13,81.09620484
0xa00012tm_,0xa00012,2019-10-01T07:15:12,80.79679368
0xa00007tm_,0xa00007,2019-10-01T01:36:00,79.06724698
0xa00007tm_,0xa00007,2019-10-01T05:36:41,81.23842142
0xa00025tm_,0xa00025,2019-10-01T16:23:32,82.53336224
0xa00022tm_,0xa00022,2019-10-01T13:45:28,82
0xa00035tm_,0xa00035,2019-10-01T10:24:53,82.40051793
0xa00022tm_,0xa00022,2019-10-01T00:11:13,82
0xa00028tm_,0xa00028,2019-10-01T22:34:10,82.83128754
0xa00005tm_,0xa00005,2019-10-01T08:01:50,81.79907235
0xa00019tm_,0xa00019,2019-10-01T20:13:58,81.6591386
0xa00006tm_,0xa00006,2019-10-01T08:59:14,78.75455436
0xa00015tm_,0xa00015,2019-10-01T03:53:29,81.71161359
0xa00010tm_,0xa00010,2019-10-01T22:35:00,80.03670782
0xa00022tm_,0xa00022,2019-10-01T20:22:00,82
0xa00010tm_,0xa00010,2019-10-01T11:01:42,81.60697519
0xa00036tm_,0xa00036,2019-10-01T14:13:56,85.98153471
0xa00030tm_,0xa00030,2019-10-01T20:01:57,82.38525628
0xa00009tm_,0xa00009,2019-10-01T01:14:25,80.69105753
0xa00022tm_,0xa00022,2019-10-01T13:59:21,82
0xa00027tm_,0xa00027,2019-10-01T23:58:15,82.50791979
0xa00022tm_,0xa00022,2019-10-01T02:10:16,82
0xa00008tm_,0xa00008,2019-10-01T15:11:09,80.71570362
0xa00021tm_,0xa00021,2019-10-01T14:50:26,82
0xa00038tm_,0xa00038,2019-10-01T05:03:09,83.47007795
0xa00024tm_,0xa00024,2019-10-01T04:54:29,82.39491978
0xa00013tm_,0xa00013,2019-10-01T05:08:48,80.15351444
0xa00029tm_,0xa00029,2019-10-01T18:41:04,82.55392176
0xa00021tm_,0xa00021,2019-10-01T17:31:53,82
0xa00015tm_,0xa00015,2019-10-01T10:36:29,80.74733204
0xa00023tm_,0xa00023,2019-10-01T10:33:28,82
0xa00027tm_,0xa00027,2019-10-01T02:11:08,82.82591534
0xa00025tm_,0xa00025,2019-10-01T10:59:33,82.71445579
0xa00015tm_,0xa00015,2019-10-01T17:17:10,80.19943418
0xa00025tm_,0xa00025,2019-10-01T03:33:23,82.30588622
0xa00012tm_,0xa00012,2019-10-01T20:28:03,80.51802569
0xa00006tm_,0xa00006,2019-10-01T02:42:17,81.69685682
0xa00033tm_,0xa00033,2019-10-01T03:09:04,83.8550656
0xa00015tm_,0xa00015,2019-10-01T10:51:26,80.23594784
0xa00032tm_,0xa00032,2019-10-01T15:10:35,83.23755526
0xa00031tm_,0xa00031,2019-10-01T22:07:44,82.45507448
0xa00037tm_,0xa00037,2019-10-01T02:25:42,84.80090296
0xa00013tm_,0xa00013,2019-10-01T02:34:02,81.32770551
0xa00033tm_,0xa00033,2019-10-01T06:17:03,83.13159253
0xa00012tm_,0xa00012,2019-10-01T21:43:03,81.69624353
0xa00021tm_,0xa00021,2019-10-01T20:43:55,82
0xa00022tm_,0xa00022,2019-10-01T20:42:56,82
0xa00026tm_,0xa00026,2019-10-01T01:35:59,82.11654837
0xa00026tm_,0xa00026,2019-10-01T05:49:07,82.90064851
0xa00036tm_,0xa00036,2019-10-01T08:25:02,83.30513404
0xa00021tm_,0xa00021,2019-10-01T06:42:31,82
0xa00003tm_,0xa00003,2019-10-01T20:29:31,81.4997587
0xa00036tm_,0xa00036,2019-10-01T12:20:03,85.36237409
0xa00027tm_,0xa00027,2019-10-01T13:24:27,82.76337222
0xa00034tm_,0xa00034,2019-10-01T17:55:43,82.96754102
0xa00004tm_,0xa00004,2019-10-01T23:16:44,80.37001479
0xa00020tm_,0xa00020,2019-10-01T08:12:32,82
0xa00022tm_,0xa00022,2019-10-01T15:04:52,82
0xa00039tm_,0xa00039,2019-10-01T21:23:43,83.68375497
0xa00009tm_,0xa00009,2019-10-01T20:01:33,79.20851565
0xa00033tm_,0xa00033,2019-10-01T15:42:23,83.04182813
0xa00032tm_,0xa00032,2019-10-01T10:16:57,82.63271875
0xa00002tm_,0xa00002,2019-10-01T18:14:53,78.37643811
0xa00026tm_,0xa00026,2019-10-01T09:05:12,82.94805282
0xa00004tm_,0xa00004,2019-10-01T08:20:17,81.19927121
0xa00035tm_,0xa00035,2019-10-01T04:13:35,83.8581686
0xa00024tm_,0xa00024,2019-10-01T00:35:41,82.57764403
0xa00035tm_,0xa00035,2019-10-01T01:11:20,82.427271
0xa00017tm_,0xa00017,2019-10-01T15:12:46,81.67820019
0xa00015tm_,0xa00015,2019-10-01T19:50:33,81.29644327
0xa00012tm_,0xa00012,2019-10-01T08:33:58,81.46163996
0xa00009tm_,0xa00009,2019-10-01T10:39:50,80.02198609
0xa00023tm_,0xa00023,2019-10-01T22:13:27,82
0xa00008tm_,0xa00008,2019-10-01T18:51:38,79.97072922
0xa00026tm_,0xa00026,2019-10-01T06:52:42,82.04315797
0xa00015tm_,0xa00015,2019-10-01T11:14:59,81.38676218
0xa00038tm_,0xa00038,2019-10-01T10:29:56,84.67113816
0xa00025tm_,0xa00025,2019-10-01T06:46:48,82.20966789
0xa00019tm_,0xa00019,2019-10-01T07:27:35,81.92105715
0xa00037tm_,0xa00037,2019-10-01T21:32:51,83.06954653
0xa00010tm_,0xa00010,2019-10-01T04:00:46,80.27571028
0xa00023tm_,0xa00023,2019-10-01T16:56:32,82
0xa00006tm_,0xa00006,2019-10-01T05:05:54,80.44702459
0xa00027tm_,0xa00027,2019-10-01T16:40:53,82.24899968
0xa00024tm_,0xa00024,2019-10-01T22:29:22,82.01544562
0xa00015tm_,0xa00015,2019-10-01T12:07:59,81.23153384
0xa00028tm_,0xa00028,2019-10-01T21:01:07,83.00796905
0xa00013tm_,0xa00013,2019-10-01T20:38:02,81.39100644
0xa00028tm_,0xa00028,2019-10-01T03:41:57,83.57891269
0xa00008tm_,0xa00008,2019-10-01T03:38:57,81.2374572
0xa00025tm_,0xa00025,2019-10-01T18:07:15,82.89953508
0xa00039tm_,0xa00039,2019-10-01T14:37:56,84.02484023
0xa00011tm_,0xa00011,2019-10-01T10:31:55,79.06954451
0xa00019tm_,0xa00019,2019-10-01T01:40:22,81.41647835
0xa00028tm_,0xa00028,2019-10-01T12:40:45,83.077548
0xa00019tm_,0xa00019,2019-10-01T05:01:08,81.50619923
0xa00020tm_,0xa00020,2019-10-01T16:33:30,82
0xa00038tm_,0xa00038,2019-10-01T22:19:01,85.18206133
0xa00031tm_,0xa00031,2019-10-01T12:35:56,83.09521565
0xa00005tm_,0xa00005,2019-10-01T18:34:40,80.44257426
0xa00033tm_,0xa00033,2019-10-01T08:24:47,83.40326193
0xa00026tm_,0xa00026,2019-10-01T17:24:57,82.87115073
0xa00036tm_,0xa00036,2019-10-01T12:03:55,84.58583968
0xa00025tm_,0xa00025,2019-10-01T14:28:07,82.10296631
0xa00024tm_,0xa00024,2019-10-01T13:51:29,82.76382683
0xa00036tm_,0xa00036,2019-10-01T08:51:16,85.14479064
0xa00030tm_,0xa00030,2019-10-01T09:48:49,82.86289085
0xa00010tm_,0xa00010,2019-10-01T13:15:29,81.03304039
0xa00001tm_,0xa00001,2019-10-01T22:37:29,79.62988071
0xa00002tm_,0xa00002,2019-10-01T20:10:09,79.81061915
0xa00032tm_,0xa00032,2019-10-01T05:19:16,84.48243303
0xa00001tm_,0xa00001,2019-10-01T12:11:04,80.28219701
0xa00015tm_,0xa00015,2019-10-01T23:25:28,81.60550121
0xa00029tm_,0xa00029,2019-10-01T01:45:08,82.22638054
0xa00037tm_,0xa00037,2019-10-01T16:24:16,82.57762931
0xa00016tm_,0xa00016,2019-10-01T07:39:10,81.92979882
0xa00016tm_,0xa00016,2019-10-01T17:26:34,81.89010271
0xa00003tm_,0xa00003,2019-10-01T12:44:55,81.34956121
0xa00001tm_,0xa00001,2019-10-01T15:59:05,77.34820168
0xa00030tm_,0xa00030,2019-10-01T00:14:03,82.10563542
0xa00029tm_,0xa00029,2019-10-01T14:59:04,83.59396711
0xa00019tm_,0xa00019,2019-10-01T15:24:34,81.28631333
0xa00034tm_,0xa00034,2019-10-01T20:17:51,83.1513173
0xa00023tm_,0xa00023,2019-10-01T12:33:54,82
0xa00028tm_,0xa00028,2019-10-01T19:26:04,83.83248346
0xa00038tm_,0xa00038,2019-10-01T15:25:33,85.46336495
0xa00026tm_,0xa00026,2019-10-01T12:45:43,82.57423234
0xa00028tm_,0xa00028,2019-10-01T03:18:06,82.8393055
0xa00015tm_,0xa00015,2019-10-01T05:00:15,80.28259122
0xa00006tm_,0xa00006,2019-10-01T19:41:39,78.86601528
0xa00037tm_,0xa00037,2019-10-01T08:06:18,82.61615812
0xa00034tm_,0xa00034,2019-10-01T09:21:49,84.3949802
0xa00037tm_,0xa00037,2019-10-01T16:37:39,84.33384292
0xa00031tm_,0xa00031,2019-10-01T19:11:20,83.86025387
0xa00001tm_,0xa00001,2019-10-01T00:51:43,81.68042511
0xa00008tm_,0xa00008,2019-10-01T12:47:54,81.7710476
0xa00003tm_,0xa00003,2019-10-01T18:42:57,77.07485462
0xa00029tm_,0xa00029,2019-10-01T18:29:55,83.70802306
0xa00023tm_,0xa00023,2019-10-01T01:16:05,82
0xa00019tm_,0xa00019,2019-10-01T07:38:08,81.55862061
0xa00012tm_,0xa00012,2019-10-01T18:17:16,81.54554811
0xa00021tm_,0xa00021,2019-10-01T07:35:26,82
0xa00031tm_,0xa00031,2019-10-01T07:45:25,82.21254913
0xa00036tm_,0xa00036,2019-10-01T20:37:08,82.99638699
0xa00004tm_,0xa00004,2019-10-01T03:26:58,80.78241829
0xa00020tm_,0xa00020,2019-10-01T19:28:28,82
0xa00037tm_,0xa00037,2019-10-01T06:18:41,82.11169734
0xa00021tm_,0xa00021,2019-10-01T21:32:18,82
0xa00027tm_,0xa00027,2019-10-01T20:54:47,82.58443391
0xa00008tm_,0xa00008,2019-10-01T08:53:19,80.5887056
0xa00009tm_,0xa00009,2019-10-01T22:28:57,80.80213187
0xa00014tm_,0xa00014,2019-10-01T21:45:43,81.85552594
0xa00008tm_,0xa00008,2019-10-01T22:47:27,79.20265874
0xa00022tm_,0xa00022,2019-10-01T02:40:45,82
0xa00015tm_,0xa00015,2019-10-01T06:05:46,80.3091325
0xa00012tm_,0xa00012,2019-10-01T10:28:21,81.57207531
0xa00019tm_,0xa00019,2019-10-01T21:12:32,81.46630157
0xa00010tm_,0xa00010,2019-10-01T00:58:29,79.69267242
0xa00034tm_,0xa00034,2019-10-01T13:35:21,83.14791075
0xa00013tm_,0xa00013,2019-10-01T13:06:28,81.97216332
0xa00013tm_,0xa00013,2019-10-01T21:38:51,80.08160275
0xa00022tm_,0xa00022,2019-10-01T07:38:24,82
0xa00026tm_,0xa00026,2019-10-01T10:16:39,82.64061054
0xa00020tm_,0xa00020,2019-10-01T17:56:20,82
0xa00021tm_,0xa00021,2019-10-01T06:05:56,82
0xa00011tm_,0xa00011,2019-10-01T06:32:58,80.33063974
0xa00023tm_,0xa00023,2019-10-01T22:36:09,82
0xa00004tm_,0xa00004,2019-10-01T14:29:00,79.78388676
0xa00014tm_,0xa00014,2019-10-01T19:59:44,80.75576493
0xa00039tm_,0xa00039,2019-10-01T09:37:11,83.01769846
0xa00028tm_,0xa00028,2019-10-01T05:00:50,82.61397773
0xa00034tm_,0xa00034,2019-10-01T11:26:30,84.39375177
0xa00037tm_,0xa00037,2019-10-01T03:20:34,85.39451821
0xa00003tm_,0xa00003,2019-10-01T21:34:14,79.4665417
0xa00021tm_,0xa00021,2019-10-01T05:40:09,82
0xa00039tm_,0xa00039,2019-10-01T09:19:07,85.65478779
0xa00032tm_,0xa00032,2019-10-01T18:45:54,82.50666041
0xa00038tm_,0xa00038,2019-10-01T23:16:24,82.39273384
0xa00039tm_,0xa00039,2019-10-01T08:47:44,82.8651205
0xa00037tm_,0xa00037,2019-10-01T23:31:42,83.91933201
0xa00012tm_,0xa00012,2019-10-01T16:56:23,81.81804667
0xa00019tm_,0xa00019,2019-10-01T00:04:20,81.0965117
0xa00003tm_,0xa00003,2019-10-01T10:23:10,81.92065674
0xa00016tm_,0xa00016,2019-10-01T01:08:44,81.98496511
0xa00008tm_,0xa00008,2019-10-01T14:23:43,79.5054825
0xa00038tm_,0xa00038,2019-10-01T18:54:43,85.08445114
0xa00016tm_,0xa00016,2019-10-01T07:20:25,81.85462333
0xa00014tm_,0xa00014,2019-10-01T05:57:36,80.791598
0xa00027tm_,0xa00027,2019-10-01T13:16:26,82.81625186
0xa00006tm_,0xa00006,2019-10-01T08:31:52,81.24697043
0xa00023tm_,0xa00023,2019-10-01T14:55:29,82
0xa00029tm_,0xa00029,2019-10-01T19:23:16,82.93719608
0xa00031tm_,0xa00031,2019-10-01T18:33:28,82.27186075
0xa00001tm_,0xa00001,2019-10-01T05:15:28,79.14781591
0xa00005tm_,0xa00005,2019-10-01T07:41:16,78.59110476
0xa00038tm_,0xa00038,2019-10-01T07:02:24,85.35520202
0xa00002tm_,0xa00002,2019-10-01T05:30:10,77.70547912
0xa00005tm_,0xa00005,2019-10-01T10:44:25,80.92236343
0xa00028tm_,0xa00028,2019-10-01T09:29:15,83.7571936
0xa00017tm_,0xa00017,2019-10-01T10:29:14,81.96084745
0xa00014tm_,0xa00014,2019-10-01T04:43:52,80.83108729
0xa00008tm_,0xa00008,2019-10-01T01:13:43,80.14224962
0xa00034tm_,0xa00034,2019-10-01T01:21:43,82.52601319
0xa00029tm_,0xa00029,2019-10-01T10:48:21,82.95718661
0xa00016tm_,0xa00016,2019-10-01T03:41:00,81.9147447
0xa00002tm_,0xa00002,2019-10-01T13:22:58,78.59781055
0xa00007tm_,0xa00007,2019-10-01T15:30:12,80.6082862
0xa00030tm_,0xa00030,2019-10-01T04:22:06,82.80979819
0xa00019tm_,0xa00019,2019-10-01T09:56:39,81.80267397
0xa00020tm_,0xa00020,2019-10-01T18:30:15,82
0xa00024tm_,0xa00024,2019-10-01T04:09:52,82.68188854
0xa00034tm_,0xa00034,2019-10-01T05:54:15,83.94521092
0xa00004tm_,0xa00004,2019-10-01T09:35:42,79.3129776
0xa00011tm_,0xa00011,2019-10-01T17:17:12,81.17193103
0xa00026tm_,0xa00026,2019-10-01T11:47:50,82.71472675
0xa00031tm_,0xa00031,2019-10-01T06:47:06,83.6362488
0xa00032tm_,0xa00032,2019-10-01T03:34:22,84.92595253
0xa00033tm_,0xa00033,2019-10-01T16:27:00,82.67194778
0xa00018tm_,0xa00018,2019-10-01T18:54:37,81.75413721
0xa00014tm_,0xa00014,2019-10-01T17:06:56,81.59100081
0xa00015tm_,0xa00015,2019-10-01T05:27:26,81.1116585
0xa00034tm_,0xa00034,2019-10-01T00:31:17,84.1630009
0xa00003tm_,0xa00003,2019-10-01T12:53:37,81.95449799
0xa00015tm_,0xa00015,2019-10-01T07:23:32,81.76871698
0xa00015tm_,0xa00015,2019-10-01T12:37:02,80.80710022
0xa00019tm_,0xa00019,2019-10-01T10:08:46,81.96109389
0xa00027tm_,0xa00027,2019-10-01T20:15:41,82.43113993
0xa00027tm_,0xa00027,2019-10-01T22:49:45,82.39041871
0xa00020tm_,0xa00020,2019-10-01T22:45:10,82
0xa00018tm_,0xa00018,2019-10-01T15:23:09,81.27440261
0xa00005tm_,0xa00005,2019-10-01T19:24:16,79.04213195
0xa00022tm_,0xa00022,2019-10-01T13:37:14,82
0xa00030tm_,0xa00030,2019-10-01T15:57:12,82.74403464
0xa00017tm_,0xa00017,2019-10-01T01:13:17,81.56756489
0xa00022tm_,0xa00022,2019-10-01T13:09:24,82
0xa00015tm_,0xa00015,2019-10-01T11:55:05,81.46245907
0xa00015tm_,0xa00015,2019-10-01T07:19:54,81.37338503
0xa00031tm_,0xa00031,2019-10-01T10:47:45,83.61573445
0xa00006tm_,0xa00006,2019-10-01T15:35:40,80.77044449
0xa00022tm_,0xa00022,2019-10-01T16:18:18,82
0xa00019tm_,0xa00019,2019-10-01T01:18:41,81.94397971
0xa00026tm_,0xa00026,2019-10-01T19:22:34,82.14665793
0xa00017tm_,0xa00017,2019-10-01T13:23:23,81.04960955
0xa00009tm_,0xa00009,2019-10-01T14:27:19,79.79725715
0xa00007tm_,0xa00007,2019-10-01T09:44:03,79.99289654
0xa00024tm_,0xa00024,2019-10-01T07:39:42,82.71026511
0xa00005tm_,0xa00005,2019-10-01T06:36:00,80.11130122
0xa00002tm_,0xa00002,2019-10-01T11:37:34,77.53767343
0xa00004tm_,0xa00004,2019-10-01T10:08:58,79.17496522
0xa00012tm_,0xa00012,2019-10-01T12:45:54,81.63107692
0xa00014tm_,0xa00014,2019-10-01T13:39:10,81.96228913
0xa00036tm_,0xa00036,2019-10-01T01:22:56,84.79612407
0xa00037tm_,0xa00037,2019-10-01T08:32:58,84.2099929
0xa00006tm_,0xa00006,2019-10-01T14:01:53,81.3725318
0xa00001tm_,0xa00001,2019-10-01T02:38:18,81.42258806
0xa00003tm_,0xa00003,2019-10-01T04:11:42,77.68238273
0xa00027tm_,0xa00027,2019-10-01T09:18:20,82.06595437
0xa00037tm_,0xa00037,2019-10-01T07:40:42,84.32878408
0xa00038tm_,0xa00038,2019-10-01T20:15:14,85.50021498
0xa00010tm_,0xa00010,2019-10-01T07:35:07,79.71263998
0xa00020tm_,0xa00020,2019-10-01T10:08:47,82
0xa00011tm_,0xa00011,2019-10-01T05:59:28,80.40796014
0xa00035tm_,0xa00035,2019-10-01T19:46:16,84.79754211
0xa00032tm_,0xa00032,2019-10-01T03:33:12,83.67734909
0xa00024tm_,0xa00024,2019-10-01T00:22:17,82.11361526
0xa00032tm_,0xa00032,2019-10-01T18:49:09,82.59488557
0xa00002tm_,0xa00002,2019-10-01T13:18:37,78.83628029
0xa00015tm_,0xa00015,2019-10-01T23:59:37,80.23263551
0xa00015tm_,0xa00015,2019-10-01T12:18:43,81.34228329
0xa00012tm_,0xa00012,2019-10-01T04:09:02,80.26300941
0xa00027tm_,0xa00027,2019-10-01T05:40:39,82.44692492
0xa00016tm_,0xa00016,2019-10-01T18:43:03,81.51639068
0xa00024tm_,0xa00024,2019-10-01T14:38:26,82.44942463
0xa00039tm_,0xa00039,2019-10-01T13:14:46,84.88146018
0xa00033tm_,0xa00033,2019-10-01T08:14:25,83.42099975
0xa00028tm_,0xa00028,2019-10-01T20:36:56,82.08868407
0xa00004tm_,0xa00004,2019-10-01T22:23:34,78.22581082
0xa00014tm_,0xa00014,2019-10-01T07:56:22,80.87795433
0xa00035tm_,0xa00035,2019-10-01T16:30:28,83.97948681
0xa00006tm_,0xa00006,2019-10-01T23:07:14,81.24612968
0xa00005tm_,0xa00005,2019-10-01T18:44:04,81.9434062
0xa00016tm_,0xa00016,2019-10-01T21:00:37,81.34219143
0xa00022tm_,0xa00022,2019-10-01T23:32:50,82
0xa00019tm_,0xa00019,2019-10-01T00:44:48,81.69437719
0xa00012tm_,0xa00012,2019-10-01T19:14:42,80.45459544
0xa00023tm_,0xa00023,2019-10-01T08:12:45,82
0xa00015tm_,0xa00015,2019-10-01T21:53:16,81.22784666
0xa00027tm_,0xa00027,2019-10-01T12:09:26,82.58456067
0xa00029tm_,0xa00029,2019-10-01T08:02:33,83.20756296
0xa00014tm_,0xa00014,2019-10-01T12:14:07,81.83102559
0xa00027tm_,0xa00027,2019-10-01T21:28:12,82.71366086
0xa00039tm_,0xa00039,2019-10-01T06:06:48,83.26489895
0xa00009tm_,0xa00009,2019-10-01T06:19:41,81.97517733
0xa00031tm_,0xa00031,2019-10-01T13:13:57,82.02574605
0xa00028tm_,0xa00028,2019-10-01T09:13:38,82.15818176
0xa00007tm_,0xa00007,2019-10-01T12:38:39,79.28211226
0xa00012tm_,0xa00012,2019-10-01T13:39:24,81.77610196
0xa00012tm_,0xa00012,2019-10-01T23:41:56,81.47302337
0xa00009tm_,0xa00009,2019-10-01T20:28:49,79.07272974
0xa00034tm_,0xa00034,2019-10-01T21:37:50,84.78531557
0xa00033tm_,0xa00033,2019-10-01T16:24:51,84.6356624
0xa00001tm_,0xa00001,2019-10-01T19:13:37,81.61349798
0xa00009tm_,0xa00009,2019-10-01T16:50:42,79.50221395
0xa00001tm_,0xa00001,2019-10-01T02:58:08,80.64554339
0xa00021tm_,0xa00021,2019-10-01T11:12:06,82
